"Id","trans_date_trans_time","cc_num","merchant","category","amt","first","last","gender","street","city","state","zip","lat","long","city_pop","job","dob","trans_num","unix_time","merch_lat","merch_long","is_fraud"
"127011","04/08/2020 10:02","3583790000000000.0","fraud_Kling Inc","gas_transport","59.82","Beth","Lambert","F","6447 Johnson Estates Apt. 986","Roosevelt","OK","73564","34.847","-98.9836","551","Amenity horticulturist","27/09/1970","94ce35d4f56108973b9e13147078a364","1375610559","34.800096","-99.346919","0"
"212270","04/09/2020 08:14","4727240000000000.0","fraud_Mante Group","misc_net","6.17","Mary","Lewis","F","118 Justin Extension","Bay Minette","AL","36507","30.8635","-87.7644","19090","Science writer","30/05/1929","c45e0a87ff851c7be1a424dd283ce778","1378282457","30.189669","-87.819734","0"
"181166","24/08/2020 01:10","4.68915e+18","fraud_Boyer PLC","shopping_net","151.23","Steven","Brooks","M","2622 Reynolds Isle","Manley","NE","68403","40.9207","-96.168","206","Human resources officer","04/10/1967","2be38c1bba448a47d3c74e7829c0c061","1377306618","40.233954","-96.974807","0"
"224776","09/09/2020 03:52","377655000000000.0","fraud_Heathcote, Yost and Kertzmann","shopping_net","37.86","Lawrence","Davis","M","7421 Serrano Lane Apt. 580","Powell","TN","37849","36.0435","-84.04","25459","Teacher, special educational needs","22/02/1969","272781534373e01ff66fbf665a7f1824","1378698755","36.986653","-84.740533","0"
"3698","22/06/2020 12:32","3559680000000000.0","fraud_Beier-Hyatt","shopping_pos","555.23","Olivia","Stephenson","F","292 Cassidy Oval","Lowville","NY","13367","43.7893","-75.4156","8830","Theme park manager","29/03/1991","a1b2c7ecf00b0a5396b0c0b14aea1c6b","1371904367","43.330654","-74.523184","0"
"62386","13/07/2020 01:29","3587040000000000.0","fraud_Ankunding LLC","shopping_net","95.03","Christian","Roman","M","495 Fisher Throughway","Grand Junction","TN","38039","35.0659","-89.1534","1804","Clothing/textile technologist","15/10/1974","b5677d1c73e21c65fd892a830c3dc9c4","1373678959","34.251549","-89.33632","0"
"133423","06/08/2020 23:28","675990000000.0","fraud_Haley, Jewess and Bechtelar","shopping_pos","9.26","Amanda","Spencer","F","6682 Green Forks","Ogdensburg","NJ","7439","41.0767","-74.5982","2456","Senior tax professional/tax inspector","13/03/1994","c58d6c67203ac97f7e83cf1e3216090a","1375831686","41.407054","-74.188063","0"
"133164","06/08/2020 20:48","2712210000000000.0","fraud_Beier and Sons","home","59.29","Jenna","Brooks","F","50872 Alex Plain Suite 088","Baton Rouge","LA","70808","30.4066","-91.1468","378909","Designer, furniture","22/02/1977","f986176fff4217bc2a8d433dd31a6734","1375822094","31.354691","-91.909462","0"
"49624","07/07/2020 21:31","3583640000000000.0","fraud_Boyer-Reichert","shopping_net","151.74","Crystal","Gamble","F","899 Michele View Suite 960","Philadelphia","PA","19149","40.0369","-75.0664","1526206","Structural engineer","01/01/1985","28f6576a183dba5928b1cb97c751d715","1373232668","40.15112","-74.098895","0"
"252776","21/09/2020 18:27","4476840000000.0","fraud_Ankunding LLC","shopping_net","7.5","Steven","Walters","M","3206 Hall Divide Suite 282","Woodville","AL","35776","34.6689","-86.2296","3395","Editor, commissioning","21/01/1979","2e6aa53dac7f63561bf7cab287b3a10c","1379788064","35.365827","-85.749807","0"
"150550","12/08/2020 15:40","346273000000000.0","fraud_Romaguera, Cruickshank and Greenholt","shopping_net","3.74","Donna","Moreno","F","32301 Albert River Suite 364","Ronceverte","WV","24970","37.7418","-80.4626","4575","Statistician","22/10/1991","e3a63b0e79e33d115e05a88bbdca2fd0","1376322010","37.403479","-81.159306","0"
"7392","23/06/2020 10:11","4653880000000000.0","fraud_Lind, Huel and McClure","gas_transport","46.58","Monica","Tucker","F","302 Christina Islands","Smiths Grove","KY","42171","37.0581","-86.1938","6841","Therapist, sports","06/06/1999","fd73a41e36980e53f8574adf883c4285","1371982316","37.308078","-87.098225","0"
"348268","02/11/2020 17:02","3540080000000000.0","fraud_Nienow PLC","entertainment","52.4","Christian","Johns","M","892 Solis Neck","Lonsdale","MN","55046","44.4477","-93.4252","5211","Chief Strategy Officer","27/01/1987","5fa1c3adfd348a214335fa2579036bcb","1383411765","44.871047","-92.806195","0"
"51117","08/07/2020 15:51","30428200000000.0","fraud_Prosacco LLC","personal_care","79.39","Greg","Villarreal","M","2851 Foster Shoals","Schaefferstown","PA","17088","40.3087","-76.2963","823","Gaffer","02/07/1982","40edc7575adaad8cd05b37e74de0a025","1373298683","39.466252","-75.385632","0"
"52482","09/07/2020 08:27","5580560000000000.0","fraud_Stiedemann Inc","misc_pos","44.13","Stanley","Dickson","M","078 Alex Fields","Smock","PA","15480","39.9961","-79.7678","1946","Charity fundraiser","21/06/1990","ee94d5a7bd2f9879454bd95f3b14d58b","1373358424","40.103029","-79.896185","0"
"81545","19/07/2020 21:26","2280870000000000.0","fraud_Welch, Rath and Koepp","entertainment","110.41","Katherine","Cooper","F","3854 Lauren Springs Suite 648","Oakford","IL","62673","40.0994","-89.9601","530","Transport planner","23/09/1967","c00c0d022511f0f9f4d2788869a1cdf7","1374269205","40.016128","-90.693425","0"
"520256","23/12/2020 20:33","3521820000000000.0","fraud_Hills-Boyer","personal_care","81.38","Wayne","Marsh","M","172 Leonard Island","Dumont","CO","80436","39.7532","-105.6356","565","Mental health nurse","27/08/1978","77c816d01fa12158b7686e64fc324cbc","1387830832","39.61989","-104.905575","0"
"480228","15/12/2020 01:54","4.7973e+18","fraud_VonRueden Group","grocery_net","48.18","Erica","Briggs","F","3310 Davidson Spurs Apt. 107","Oolitic","IN","47451","38.8938","-86.5246","1228","Counsellor","13/03/1991","97e2f026a94680ecc89708035a818f6e","1387072452","39.741009","-86.484046","0"
"31326","01/07/2020 17:59","180094000000000.0","fraud_Pouros-Haag","shopping_pos","69.8","Sharon","Smith","F","17666 David Valleys","Sun City","CA","92585","33.7467","-117.1721","54287","Designer, exhibition/display","22/09/1972","8c5265834afc36a6fe5d9682bf171e77","1372701568","34.414732","-117.229756","0"
"552490","31/12/2020 01:18","2285070000000000.0","fraud_Cartwright-Harris","grocery_pos","40.12","Richard","Brown","M","17819 Jose Mount Suite 657","Heidelberg","MS","39439","31.882","-88.9981","4573","Exhibitions officer, museum/gallery","15/02/1988","660e4e21884449ad18454ad427ebb458","1388452736","31.842317","-89.901326","0"
"227512","10/09/2020 19:53","377993000000000.0","fraud_Watsica LLC","personal_care","14.12","Nathan","Martinez","M","586 Thomas Cliffs","Oconto Falls","WI","54154","44.8755","-88.1555","5548","Mining engineer","11/09/1975","15a6f908d1a5bb012c42d9d96b3c8a01","1378842809","45.527573","-88.472511","0"
"107194","28/07/2020 10:11","4900630000000.0","fraud_Conroy-Cruickshank","gas_transport","65.92","Michael","Johnson","M","094 Owens Underpass","Norwalk","CA","90650","33.9056","-118.0818","105549","Firefighter","22/09/1973","bd7e016e64305e548dfa41a599102d1d","1375006299","34.416913","-118.649465","0"
"324842","23/10/2020 14:43","4155020000000000.0","fraud_Pacocha-Weissnat","kids_pets","75.9","Renee","Parrish","F","174 Jennifer Meadow Apt. 467","Mountain Park","OK","73559","34.7032","-98.9591","540","Research scientist (life sciences)","12/10/1983","7549365a0efe23d540540f4db48cdf94","1382539423","34.479043","-98.485355","0"
"472873","13/12/2020 21:54","30143500000000.0","fraud_Nader-Maggio","personal_care","1.79","Lisa","Collins","F","44197 Jeffrey Port Suite 050","Bridgeport","NJ","8014","39.8016","-75.3478","504","Engineer, control and instrumentation","17/08/1980","4deb89ef78923e8cfa8c5c8fa36317a0","1386971678","40.399084","-74.628057","0"
"537590","28/12/2020 03:49","502013000000.0","fraud_Gutmann-Upton","misc_pos","23.08","Sherry","Martinez","F","144 Yu Locks Apt. 754","Garrattsville","NY","13342","42.6315","-75.1866","165","Naval architect","20/09/1945","c06897e9ba018b33599ddef32ff2c847","1388202564","42.066548","-75.861684","0"
"190033","26/08/2020 17:07","2222000000000000.0","fraud_Berge, Kautzer and Harris","personal_care","78.26","Susan","Hernandez","F","2193 Osborne Run Apt. 789","Moro","IL","62067","38.9318","-89.9618","2401","Buyer, industrial","03/01/1972","fe5755ccd464fe6d88b4041fb4b149c9","1377536867","39.296926","-90.258546","0"
"263181","26/09/2020 18:32","213191000000000.0","fraud_Dare-Marvin","entertainment","1.51","Thomas","Sullivan","M","464 Newman Crossroad","Milwaukee","WI","53228","42.9676","-88.0434","817312","Accountant, chartered public finance","18/03/2004","d5c0c31c8feb26777aa084b602fd7f4c","1380220344","43.159229","-88.858501","0"
"354847","05/11/2020 13:59","180031000000000.0","fraud_Windler, Goodwin and Kovacek","home","63.93","Becky","Mckinney","F","250 Benjamin Hill Apt. 026","Mobile","AL","36617","30.7145","-88.0918","270712","Surveyor, land/geomatics","05/01/1972","aea071c3188d180ce327b4321c056437","1383659980","31.562507","-88.880546","0"
"336700","28/10/2020 01:53","371683000000000.0","fraud_Lesch, D'Amore and Brown","food_dining","63.61","Debra","Becker","F","384 Jonathan Hills","Iselin","NJ","8830","40.5716","-74.3167","18459","Emergency planning/management officer","19/03/1929","83f8a676b3833a1ff1eff3197628820d","1382925207","41.477035","-73.859533","0"
"118803","02/08/2020 05:12","180065000000000.0","fraud_Weimann, Kuhic and Beahan","shopping_pos","28.52","Krystal","Gamble","F","47152 Clayton Burg","Manchester","MD","21102","39.6747","-76.8941","11751","Clinical research associate","15/02/1964","84290e50811765d29d6887293c5c3096","1375420362","39.526044","-77.826834","0"
"429945","04/12/2020 10:41","4607070000000000.0","fraud_Huel, Hammes and Witting","grocery_pos","92.29","Brenda","Perez","F","033 Tara Brook Suite 523","Coyle","OK","73027","35.8985","-97.2607","1493","Amenity horticulturist","21/03/1985","d968978fb6f5afd1f3121f0b321d41e4","1386153669","35.748886","-97.975388","0"
"439590","06/12/2020 16:55","344710000000000.0","fraud_Metz-Boehm","shopping_pos","151.07","Joanna","Hudson","F","2924 Bobby Trafficway","Sebring","FL","33872","27.4703","-81.4872","50835","Environmental consultant","30/01/1986","0e73ec93b6a147cf771042dd46eaa475","1386348946","26.785351","-81.859988","0"
"83692","20/07/2020 12:45","6011440000000000.0","fraud_Turcotte, McKenzie and Koss","entertainment","3.29","Allison","Allen","F","40624 Rebecca Spurs","De Witt","AR","72042","34.2853","-91.3336","5161","Electrical engineer","08/04/1993","9b694877c4dc750c953952a4ebc920ec","1374324349","33.6669","-92.249335","0"
"369797","11/11/2020 18:48","4.7973e+18","fraud_Pagac LLC","shopping_pos","11.5","Erica","Briggs","F","3310 Davidson Spurs Apt. 107","Oolitic","IN","47451","38.8938","-86.5246","1228","Counsellor","13/03/1991","538a4c858bc51382819f01ef9320c3ef","1384195737","38.896301","-86.281575","0"
"212096","04/09/2020 05:20","370877000000000.0","fraud_Yost, Block and Koepp","misc_pos","419.87","Sarah","Clark","F","25961 Beverly Union Apt. 042","North Wilkesboro","NC","28659","36.2017","-81.1286","21134","Dispensing optician","06/03/1984","ba185a6885ee311612880ad896b32c83","1378272054","35.784731","-81.223423","0"
"534755","27/12/2020 16:18","502013000000.0","fraud_Monahan-Morar","personal_care","58.48","Sherry","Martinez","F","144 Yu Locks Apt. 754","Garrattsville","NY","13342","42.6315","-75.1866","165","Naval architect","20/09/1945","e3ebe834d86310ba472a6c06a93f3231","1388161109","41.700138","-75.317424","0"
"332855","26/10/2020 20:00","213112000000000.0","fraud_Bogisich-Weimann","kids_pets","84.36","Ana","Howell","F","4664 Sanchez Common Suite 930","Bradley","SC","29819","34.0326","-82.2027","1523","Research scientist (physical sciences)","03/06/1984","979da3ddc63852757ce0e66cd8da8345","1382817654","33.531682","-83.138095","0"
"115541","31/07/2020 20:50","4939980000000000.0","fraud_Effertz LLC","entertainment","38.37","Michelle","Johnston","F","3531 Hamilton Highway","Roma","TX","78584","26.4215","-99.0025","18128","IT trainer","07/11/1990","b3ebae8dff0ea0884c7b0fe132fe4e1a","1375303849","26.478455","-99.989739","0"
"133635","07/08/2020 02:06","4670610000000000.0","fraud_Runolfsson and Sons","grocery_net","94.56","Bianca","Novak","F","0953 David Skyway","Cuthbert","GA","39840","31.7706","-84.7936","5726","Fitness centre manager","14/08/1947","9caf6cc6a85b2dec0ba8c0035a0a21ad","1375841188","32.289303","-85.527413","0"
"368308","10/11/2020 21:44","630425000000.0","fraud_Larson, Quitzon and Spencer","travel","8.06","Jennifer","Black","F","2870 Bean Terrace Apt. 756","Thomas","WV","26292","39.1505","-79.503","836","Forensic psychologist","29/08/1981","b6c7e7c2d1c594bef60afe01b601f789","1384119854","39.680809","-78.971124","0"
"283157","05/10/2020 06:34","4607070000000000.0","fraud_Torp-Labadie","gas_transport","54.44","Brenda","Perez","F","033 Tara Brook Suite 523","Coyle","OK","73027","35.8985","-97.2607","1493","Amenity horticulturist","21/03/1985","92b2c22120c13d31f577056c2f69d3ea","1380954855","35.485715","-96.328844","0"
"27130","30/06/2020 07:30","3575540000000000.0","fraud_Dicki Ltd","grocery_net","68.02","Rachel","Villarreal","F","250 Carrie Throughway","University","MS","38677","34.3396","-89.5736","4198","Curator","22/06/2001","2c8bc0695447d74a960de45dfcdf6fdf","1372577418","33.759055","-88.997851","0"
"500095","20/12/2020 01:29","180018000000000.0","fraud_Kemmer-Reinger","grocery_net","32.03","Michelle","Woods","F","952 Joseph Throughway","Munith","MI","49259","42.3703","-84.2485","2523","Geophysicist/field seismologist","21/03/1988","3b990030dbbf926ccba5ff353dfb3c7a","1387502969","42.522121","-84.383437","0"
"24365","29/06/2020 15:16","3566090000000000.0","fraud_Abbott-Steuber","personal_care","29.82","Kristina","Stewart","F","47029 Jimmy Tunnel Apt. 106","Newhall","CA","91321","34.3795","-118.523","34882","Health physicist","25/04/1971","9577e73d1f3edc0a18983f88dd6855cd","1372518968","34.559717","-117.859371","0"
"400378","25/11/2020 03:54","2288810000000000.0","fraud_Kling-Grant","grocery_net","49.18","Barbara","Norman","F","6278 Stephanie Unions","New York City","NY","10039","40.8265","-73.9383","1577385","Herbalist","29/08/1981","8727fbcadfa32370474d2192b4a13227","1385351675","41.664137","-72.96989","0"
"373858","14/11/2020 02:29","4195740000000.0","fraud_Zboncak Ltd","food_dining","89.33","Benjamin","Robinson","M","0701 John Ranch","Portland","OR","97210","45.5303","-122.7033","841711","Engineer, building services","04/04/1963","02ef0e23a425dbdfc3cf17714ca80585","1384396140","46.381658","-123.465242","0"
"164504","17/08/2020 20:53","2720830000000000.0","fraud_Jewess LLC","shopping_pos","221.03","Melissa","Aguilar","F","21326 Taylor Squares Suite 708","Clarksville","TN","37040","36.522","-87.349","151785","Pathologist","28/03/1974","50da038763f3e97f1fcfd3fc44fad321","1376772796","36.886254","-87.256143","0"
"235010","14/09/2020 04:42","4229730000000000.0","fraud_Bins-Rice","gas_transport","77.71","Tyler","Mills","M","7838 Jason Squares","Elizabethtown","KY","42701","37.6848","-85.8784","48194","Surgeon","03/05/1990","fe85d588e2d2eae431b91cb6a86c1597","1379133751","37.713425","-85.824028","0"
"502130","20/12/2020 12:39","4922710000000000.0","fraud_Hoppe, Harris and Bednar","entertainment","46.19","Heather","Chase","F","6888 Hicks Stream Suite 954","Manor","PA","15665","40.3359","-79.6607","1472","Public affairs consultant","07/03/1941","4b0fa71f296244b91602b3f07aa8023f","1387543175","40.336415","-80.573702","0"
"246641","19/09/2020 11:47","60490596305.0","fraud_Miller-Harris","misc_net","9.47","Karen","Johnson","F","4349 Anna Flat Suite 214","Haynes","AR","72341","34.8838","-90.7666","222","Programmer, applications","19/05/1963","2f854e30cd74bc7e4f2a599a08951c1c","1379591253","35.374783","-91.457757","0"
"422450","02/12/2020 00:33","2248740000000000.0","fraud_Gutmann-Upton","misc_pos","269.73","Jacob","Weber","M","29156 Mark Park Apt. 108","Utica","KS","67584","38.6411","-100.138","269","Product/process development scientist","11/11/1962","849a7c403b7f6c83744b615ead24adb9","1385944392","38.293544","-100.668614","0"
"188714","25/08/2020 23:44","213157000000000.0","fraud_Botsford and Sons","home","68.05","Adam","Santos","M","725 Jo Trace Apt. 102","Glendale","CA","91206","34.1556","-118.2322","172817","Advertising account planner","30/07/1982","c5fe9e348d3f0faf567652c8d2ec0483","1377474284","34.398866","-118.923256","0"
"21031","28/06/2020 18:18","4451950000000000.0","fraud_O'Keefe-Wisoky","food_dining","63.36","Joseph","Davis","M","941 Adam Stravenue","Nazareth","TX","79063","34.5444","-102.1069","686","Petroleum engineer","30/07/1980","5d8cffcc55e9c03c60a093ee4895d726","1372443494","34.072814","-101.670912","0"
"451719","08/12/2020 16:13","6011400000000000.0","fraud_Friesen Inc","shopping_pos","3.38","Maria","Roy","F","58665 Nicholas Ford Suite 348","Sheffield","MA","1257","42.1001","-73.3611","2121","Radio producer","14/10/1973","01e5676560f31ad9e326563c2317251c","1386519230","41.332281","-74.316473","0"
"117682","01/08/2020 19:43","6506980000000000.0","fraud_Gleason-Macejkovic","shopping_net","1.63","Alice","Kemp","F","057 Martinez Radial","Texarkana","AR","71854","33.431","-93.8765","36438","Surgeon","15/04/1985","5053fcb19ef7cf029f2608480b32012f","1375386234","32.963111","-93.26871","0"
"227494","10/09/2020 19:40","4642260000000000.0","fraud_Bernhard, Grant and Langworth","shopping_pos","509.36","Sabrina","Johnson","F","320 Nicholson Orchard","Thompson","UT","84540","38.9999","-109.615","46","Surveyor, minerals","23/04/1987","1a9ae6b911bb82d7aae28859edaa356f","1378842048","38.378352","-109.726571","0"
"254257","22/09/2020 05:36","4344960000000000.0","fraud_Murray-Smitham","grocery_pos","98.84","Christopher","Rodgers","M","30587 Fox Shores Apt. 627","Fenelton","PA","16034","40.8555","-79.7372","2054","Communications engineer","29/09/1976","fc7035ef5502c3f5ce701559cee03f36","1379828185","41.07553","-80.706952","0"
"186530","25/08/2020 12:20","4.2205e+18","fraud_Reichel LLC","personal_care","93.97","Bethany","Andrade","F","7898 Wanda Springs","Corona","CA","92882","33.8419","-117.6043","233717","Wellsite geologist","22/05/1966","851a72204d5728dc45a1fb9efbc0f82e","1377433218","34.669895","-116.842297","0"
"5298","22/06/2020 20:00","3597930000000000.0","fraud_Hills, Hegmann and Schaefer","health_fitness","73.62","Derrick","Flores","M","83690 Nicholas Ports Apt. 846","Oakland","TN","38060","35.2229","-89.5518","9496","Furniture conservator/restorer","23/03/1993","8e7676b889b7d75f3bbcd8b888a5aea9","1371931225","36.16838","-88.76006","0"
"313130","18/10/2020 14:57","3598220000000000.0","fraud_Price Inc","shopping_net","59.61","Ashley","Lopez","F","9333 Valentine Point","Bellmore","NY","11710","40.6729","-73.5365","34496","Librarian, public","21/10/1970","a10147ffa339d79ca0b2cb72e26c62d8","1382108277","40.292765","-73.768876","0"
"224083","08/09/2020 20:46","573860000000.0","fraud_Nienow, Ankunding and Collier","misc_pos","5.34","Cristian","Jones","M","0423 Kirby Field Suite 623","Wilmette","IL","60091","42.0765","-87.7246","27020","Trade mark attorney","23/07/1986","69372ad84ee6fca2604a9f635a843680","1378673197","41.683695","-87.287569","0"
"429872","04/12/2020 10:06","376028000000000.0","fraud_Rutherford-Mertz","grocery_pos","99.04","Aaron","Murray","M","624 Hale Springs Apt. 572","Meadville","MO","64659","39.7795","-93.3014","964","Tourist information centre manager","23/12/1974","04d01c038ee5bb4fe395f67770b6e0ff","1386151602","39.610545","-94.014207","0"
"306838","15/10/2020 12:13","3598630000000000.0","fraud_Torp-Lemke","misc_pos","4.51","David","Hughes","M","707 Butler Parkways Apt. 747","Omaha","NE","68117","41.2064","-95.9953","518429","Surveyor, land/geomatics","10/10/1995","cf0d914d0ff024067b3f0d9eb43d7822","1381839211","40.962314","-96.750399","0"
"202944","31/08/2020 15:43","4904680000000000.0","fraud_Torp, Muller and Borer","health_fitness","170.3","Lisa","Lowe","F","574 David Locks Suite 207","Cottekill","NY","12419","41.8467","-74.1038","722","Comptroller","19/10/1990","800de8cb06fd3c8f44c9806a092fc1ed","1377963783","42.843289","-73.604579","0"
"240638","15/09/2020 22:24","2285070000000000.0","fraud_Skiles LLC","home","63.94","Richard","Brown","M","17819 Jose Mount Suite 657","Heidelberg","MS","39439","31.882","-88.9981","4573","Exhibitions officer, museum/gallery","15/02/1988","0a4d19e2e27d3275f7ac109bdd3aa749","1379283891","31.114277","-88.095601","0"
"233838","13/09/2020 19:11","4837000000000000.0","fraud_Reichert, Rowe and Mraz","shopping_net","26.48","Susan","Hardy","F","516 Brown Parks","Manistique","MI","49854","46.0062","-86.2555","6469","Trade mark attorney","12/04/1979","a38a2da4215c33b3c84831e409b0c5ce","1379099497","45.459504","-85.681599","0"
"39514","05/07/2020 08:14","4452370000000000.0","fraud_Schoen, Kuphal and Nitzsche","grocery_pos","98.25","Linda","Davis","F","6602 Ortiz Pine Apt. 179","Blooming Grove","TX","76626","32.0758","-96.701","1563","Financial adviser","04/03/1978","809bd8cec134e60c5820b8c08a4e9d76","1373012085","32.579792","-96.229778","0"
"310304","17/10/2020 08:09","2269770000000000.0","fraud_Morissette PLC","shopping_pos","5.43","Shannon","Patterson","F","9808 Ellis Bypass","Mount Morris","NY","14510","42.6835","-77.8664","4895","Acupuncturist","29/10/1958","2f0ef34156e9690728fbe2bb1157e06d","1381997363","42.969096","-78.751541","0"
"544498","29/12/2020 06:45","36722700000000.0","fraud_Kunze Inc","grocery_pos","173.21","Jessica","Perez","F","8172 Robertson Parkways Suite 072","Superior","AZ","85173","33.2887","-111.0985","2872","Petroleum engineer","28/10/1987","c7c289983662455c2c0758f303361f10","1388299509","33.663795","-110.596847","0"
"276855","02/10/2020 14:18","6011980000000000.0","fraud_Feil, Hilpert and Koss","food_dining","120.11","Haley","Wagner","F","05561 Farrell Crescent","Annapolis","MD","21405","39.0305","-76.5515","92106","Accountant, chartered certified","28/05/1943","55fd27f9ba7efd73c70d0f36f363acb5","1380723487","38.602058","-77.355581","0"
"178685","23/08/2020 09:53","36360500000000.0","fraud_DuBuque LLC","grocery_pos","93.26","Christopher","Raymond","M","766 Potter Well","West Chazy","NY","12992","44.797","-73.5112","4778","Engineering geologist","14/06/1954","995d812e043be383c5c59479e6d549f9","1377251594","45.487884","-73.770675","0"
"171709","20/08/2020 12:01","30131800000000.0","fraud_Osinski Inc","personal_care","64.56","Brianna","Foley","F","57256 Raymond Ports","Knoxville","TN","37932","35.9335","-84.1481","391389","Designer, industrial/product","22/04/1994","6a532c294282659bc4f3025263c64215","1377000065","35.443806","-83.603922","0"
"213085","04/09/2020 18:01","4.81079e+18","fraud_Gutmann, McLaughlin and Wiza","home","105.88","Julie","Sanchez","F","916 Charles Road","Bowersville","OH","45307","39.5756","-83.7153","338","Quantity surveyor","28/07/1988","ca3050373cd50f235b9a9a8d953e50c2","1378317706","40.1697","-83.978962","0"
"195821","29/08/2020 11:37","4069980000000000.0","fraud_Herman, Treutel and Dickens","misc_net","340.52","Kimberly","Martin","F","1943 Dennis Inlet Suite 145","Hurricane","WV","25526","38.4257","-81.9943","21902","Sub","18/09/1980","e154a088958ecb9ea3eb1120e16f5b2c","1377776240","38.674207","-82.889225","0"
"115853","31/07/2020 23:38","3533010000000000.0","fraud_Stiedemann Ltd","food_dining","3.22","Megan","Bernard","F","128 Nathan Ramp","Barneveld","NY","13304","43.2237","-75.1612","1684","IT trainer","01/03/1994","3c525088c2cb909eb9e47286cb9bc43f","1375313884","43.881572","-75.666222","0"
"84670","20/07/2020 17:24","676369000000.0","fraud_Tillman LLC","travel","8.24","David","Wolfe","M","81261 Garcia Underpass Suite 741","Southfield","MI","48034","42.4969","-83.2911","75830","Engineer, automotive","28/12/1974","a6f9b95e4c2ea98093db7b3f1cac147d","1374341073","42.346715","-83.822395","0"
"176886","22/08/2020 17:33","374125000000000.0","fraud_Turner, Ziemann and Lehner","food_dining","91.36","Christopher","Gilbert","M","20937 Reed Lakes Apt. 271","Washington","DC","20012","38.9757","-77.0282","601723","Optician, dispensing","20/07/1970","13ff7e3fe4b8e3f03f0cdf174a65950a","1377192825","39.829324","-76.356049","0"
"308443","16/10/2020 08:59","4.56e+18","fraud_Mosciski, Gislason and Mertz","grocery_pos","210.53","Stacy","Villegas","F","20581 Pena Walks","Colorado Springs","CO","80951","38.8881","-104.6556","525713","Museum/gallery exhibitions officer","09/05/1992","79be1f64e7b5582e3b44ce472325b6c6","1381913952","38.145201","-104.902261","0"
"533651","27/12/2020 12:20","4570640000000000.0","fraud_Ruecker-Mayert","kids_pets","21.98","Christine","Leblanc","F","5097 Jodi Vista Suite 811","Deltona","FL","32725","28.8989","-81.2473","88735","Commercial horticulturist","09/04/1988","64df63e0a98c8d1d058355d49edd6b70","1388146826","28.113136","-80.550764","0"
"290106","07/10/2020 22:30","3573030000000000.0","fraud_Bernhard-Lesch","food_dining","47.59","Joanne","Williams","F","3638 Marsh Union","Altonah","UT","84002","40.3207","-110.436","302","Sales professional, IT","17/01/1990","26f0fb2e01a89cc8666b95d54f1a43cf","1381185043","40.342969","-110.695596","0"
"209151","02/09/2020 12:54","4.102e+18","fraud_Conroy-Emard","food_dining","93.72","William","Fitzgerald","M","715 Courtney Pike Suite 932","Keller","TX","76248","32.9276","-97.2489","95035","Probation officer","13/06/1987","d360513f2176b140e4390c2351df23eb","1378126462","32.625081","-96.308171","0"
"284020","05/10/2020 13:52","2248740000000000.0","fraud_Erdman-Schaden","personal_care","39.37","Jacob","Weber","M","29156 Mark Park Apt. 108","Utica","KS","67584","38.6411","-100.138","269","Product/process development scientist","11/11/1962","f56932901360e9e79b5e7614f99a5bc9","1380981174","38.265924","-99.967823","0"
"218624","07/09/2020 03:38","4302480000000000.0","fraud_Torp-Lemke","misc_pos","152.06","Daniel","Cain","M","384 Newman Forks Apt. 370","Belmond","IA","50421","42.8511","-93.62","3032","Community pharmacist","08/08/1964","913fa8d0ddeb1fc4372cc1d4a2e5f77e","1378525123","43.375103","-93.640024","0"
"414684","30/11/2020 19:34","6534630000000000.0","fraud_Torphy-Kertzmann","health_fitness","11.97","Christine","Harris","F","29606 Martinez Views Suite 653","Hinesburg","VT","5461","44.3346","-73.098","4542","Claims inspector/assessor","19/03/1998","3a3c79cd3a419c80f522f08021324c19","1385840079","43.811857","-73.057705","0"
"325874","24/10/2020 01:37","375849000000000.0","fraud_Schmitt Ltd","misc_net","1.85","Dale","Smith","M","25036 Contreras Turnpike Suite 270","Purmela","TX","76566","31.4841","-97.9903","258","Web designer","15/12/1943","f4b9b7bd127097e586c698b81405a988","1382578648","31.736669","-98.854756","0"
"547196","29/12/2020 17:11","3526830000000000.0","fraud_Hirthe-Beier","health_fitness","3.87","Nathan","Massey","M","5783 Evan Roads Apt. 465","Falmouth","MI","49632","44.2529","-85.017","1126","Furniture designer","06/07/1955","920d6c9929cbad46add1652ad3477c69","1388337095","43.757438","-84.044249","0"
"178948","23/08/2020 12:01","373213000000000.0","fraud_Leannon-Ward","food_dining","99.27","Bobby","Smith","M","3495 Williams Stream","San Diego","CA","92101","32.7185","-117.1593","1241364","Comptroller","30/11/1987","b5d225ffaa15cb38ec174e90619118f2","1377259276","33.673408","-116.913316","0"
"159984","16/08/2020 16:44","6011600000000000.0","fraud_Hackett Group","travel","4.28","Robert","Holland","M","431 Tracy Expressway","Milner","GA","30257","33.141","-84.1759","4138","Field seismologist","16/05/1969","ab378ddccc25639f85bda71b35472194","1376671440","32.168584","-84.816574","0"
"218671","07/09/2020 04:08","6011890000000000.0","fraud_Hayes, Marquardt and Dibbert","misc_net","750.37","Erin","Chavez","F","3379 Williams Common","Littleton","CO","80120","39.5994","-105.0044","320420","Water engineer","31/07/1975","9e09edac3fc5530350119c0457a32c64","1378526928","39.186765","-104.30608","0"
